// xccs unicode
0xE42B 0x10D9
0xE42C 0x10DA
0xE42D 0x10DB
0xE42E 0x10DC
0xE42F 0x10F2
0xE430 0x10DD
0xE431 0x10DE
0xE432 0x10DF
0xE433 0x10E0
0xE434 0x10E1
0xE435 0x10E2
0xE436 0x10E3
0xE437 0x10F3
0xE438 0x10E4
0xE439 0x10E5
0xE43A 0x10E6
0xE43B 0x10E7
0xE43C 0x10E8
0xE43D 0x10E9
0xE43E 0x10EA
0xE43F 0x10EB
0xE440 0x10EC
0xE441 0x10ED
0xE442 0x10EE
0xE443 0x10F4
0xE444 0x10EF
0xE445 0x10F0
0xE446 0x10F5
0xE447 0x10F6
0xE44E 0x0589
0xE44F 0x10FB
0xE451 0x10A0
0xE452 0x10A1
0xE453 0x10A2
0xE454 0x10A3
0xE455 0x10A4
0xE456 0x10A5
0xE457 0x10A6
0xE458 0x10C1
0xE459 0x10A7
0xE45A 0x10A8
0xE45B 0x10A9
0xE45C 0x10AA
0xE45D 0x10AB
0xE45E 0x10AC
0xE45F 0x10C2
0xE460 0x10AD
0xE461 0x10AE
0xE462 0x10AF
0xE463 0x10B0
0xE464 0x10B1
0xE465 0x10B2
0xE466 0x10B3
0xE467 0x10C3
0xE468 0x10B4
0xE469 0x10B5
0xE46A 0x10B6
0xE46B 0x10B7
0xE46C 0x10B8
0xE46D 0x10B9
0xE46E 0x10BA
0xE46F 0x10BB
0xE470 0x10BC
0xE471 0x10BD
0xE472 0x10BE
0xE473 0x10C4
0xE474 0x10BF
0xE475 0x10C0
0xE476 0x10C5
0xE4A1 0x0531
0xE4A2 0x0532
0xE4A3 0x0533
0xE4A4 0x0534
0xE4A5 0x0535
0xE4A6 0x0536
0xE4A7 0x0537
0xE4A8 0x0538
0xE4A9 0x0539
0xE4AA 0x053A
0xE4AB 0x053B
0xE4AC 0x053C
0xE4AD 0x053D
0xE4AE 0x053E
0xE4AF 0x053F
0xE4B0 0x0540
0xE4B1 0x0541
0xE4B2 0x0542
0xE4B3 0x0543
0xE4B4 0x0544
0xE4B5 0x0545
0xE4B6 0x0546
0xE4B7 0x0547
0xE4B8 0x0548
0xE4B9 0x0549
0xE4BA 0x054A
0xE4BB 0x054B
0xE4BC 0x054C
0xE4BD 0x054D
0xE4BE 0x054E
0xE4BF 0x054F
0xE4C0 0x0550
0xE4C1 0x0551
0xE4C2 0x0552
0xE4C3 0x0553
0xE4C4 0x0554
0xE4C5 0x0555
0xE4C6 0x0556
0xE4C9 0x0559
0xE4CA 0x0589
0xE4CB 0x055A
0xE4CC 0x055B
0xE4CD 0x055C
0xE4CE 0x055D
0xE4CF 0x055E
0xE4D0 0x055F
0xE4D1 0x0561
0xE4D2 0x0562
0xE4D3 0x0563
0xE4D4 0x0564
0xE4D5 0x0565
0xE4D6 0x0566
0xE4D7 0x0567
0xE4D8 0x0568
0xE4D9 0x0569
0xE4DA 0x056A
0xE4DB 0x056B
0xE4DC 0x056C
0xE4DD 0x056D
0xE4DE 0x056E
0xE4DF 0x056F
0xE4E0 0x0570
0xE4E1 0x0571
0xE4E2 0x0572
0xE4E3 0x0573
0xE4E4 0x0574
0xE4E5 0x0575
0xE4E6 0x0576
0xE4E7 0x0577
0xE4E8 0x0578
0xE4E9 0x0579
0xE4EA 0x057A
0xE4EB 0x057B
0xE4EC 0x057C
0xE4ED 0x057D
0xE4EE 0x057E
0xE4EF 0x057F
0xE4F0 0x0580
0xE4F1 0x0581
0xE4F2 0x0582
0xE4F3 0x0583
0xE4F4 0x0584
0xE4F5 0x0585
0xE4F6 0x0586
0xE4F8 0xFB13
0xE4F9 0xFB14
0xE4FA 0xFB15
0xE4FB 0xFB16
0xE4FC 0xFB17
0xE4FE 0x0587
0xE521 0x0966
0xE522 0x0967
0xE523 0x0968
0xE524 0x0969
0xE525 0x096A
0xE526 0x096B
0xE527 0x096C
0xE528 0x096D
0xE529 0x096E
0xE52A 0x096F
0xE52F 0x20A8
0xE570 0x094A
0xE571 0x0951
0xE572 0x0952
0xE573 0x0953
0xE574 0x0954
0xE575 0x0965
0xE5A1 0x0901
0xE5A2 0x0902
0xE5A3 0x0903
0xE5A4 0x090D
0xE5A5 0x0905
0xE5A6 0x0906
0xE5A7 0x0907
0xE5A8 0x0908
0xE5A9 0x0909
0xE5AA 0x090A
0xE5AB 0x090B
0xE5AC 0x0960
0xE5AD 0x090C
0xE5AE 0x0961
0xE5B0 0x090F
0xE5B1 0x0910
0xE5B2 0x0911
0xE5B3 0x0912
0xE5B4 0x0913
0xE5B5 0x0914
0xE5B7 0x0915
0xE5B8 0x0958
0xE5B9 0x0916
0xE5BA 0x0959
0xE5BB 0x0917
0xE5BC 0x095A
0xE5BD 0x0918
0xE5BE 0x0919
0xE5BF 0x091A
0xE5C0 0x091B
0xE5C1 0x091C
0xE5C2 0x095B
0xE5C3 0x091D
0xE5C4 0x091E
0xE5C5 0x091F
0xE5C6 0x0920
0xE5C7 0x0921
0xE5C8 0x095C
0xE5C9 0x0922
0xE5CA 0x095D
0xE5CB 0x0923
0xE5CC 0x0924
0xE5CD 0x0925
0xE5CE 0x0926
0xE5CF 0x0927
0xE5D0 0x0928
0xE5D1 0x0929
0xE5D2 0x092A
0xE5D3 0x092B
0xE5D4 0x095E
0xE5D5 0x092C
0xE5D6 0x092D
0xE5D7 0x092E
0xE5D8 0x092F
0xE5D9 0x095F
0xE5DA 0x0930
0xE5DB 0x0931
0xE5DC 0x0932
0xE5DD 0x0933
0xE5DE 0x0934
0xE5DF 0x0935
0xE5E0 0x0936
0xE5E1 0x0937
0xE5E2 0x0938
0xE5E3 0x0939
0xE5E6 0x093E
0xE5E7 0x093F
0xE5E8 0x0940
0xE5E9 0x0941
0xE5EA 0x0942
0xE5EB 0x0943
0xE5EC 0x0944
0xE5ED 0x0962
0xE5EE 0x0963
0xE5EF 0x093C
0xE5F0 0x0947
0xE5F1 0x0948
0xE5F2 0x0945
0xE5F4 0x094B
0xE5F5 0x094C
0xE5F6 0x0946
0xE5F7 0x094D
0xE5F8 0x0970
0xE5F9 0x093D
0xE5FA 0x0950
0xE5FB 0x0964
0xE5FC 0x0949
0xE5FD 0x20A8
0xE5FE 0x094D
0xE621 0x09E6
0xE622 0x09E7
0xE623 0x09E8
0xE624 0x09E9
0xE625 0x09EA
0xE626 0x09EB
0xE627 0x09EC
0xE628 0x09ED
0xE629 0x09EE
0xE62A 0x09EF
0xE630 0x09F3
0xE631 0x09F4
0xE632 0x09F5
0xE633 0x09F6
0xE634 0x09F8
0xE635 0x09F2
0xE636 0x09F9
0xE637 0x09F7
0xE6A1 0x0981
0xE6A2 0x0982
0xE6A3 0x0983
0xE6A5 0x0985
0xE6A6 0x0986
0xE6A7 0x0987
0xE6A8 0x0988
0xE6A9 0x0989
0xE6AA 0x098A
0xE6AB 0x098B
0xE6AC 0x09E0
0xE6AD 0x098C
0xE6AE 0x09E1
0xE6B0 0x098F
0xE6B1 0x0990
0xE6B4 0x0993
0xE6B5 0x0994
0xE6B7 0x0995
0xE6B9 0x0996
0xE6BB 0x0997
0xE6BD 0x0998
0xE6BE 0x0999
0xE6BF 0x099A
0xE6C0 0x099B
0xE6C1 0x099C
0xE6C3 0x099D
0xE6C4 0x099E
0xE6C5 0x099F
0xE6C6 0x09A0
0xE6C7 0x09A1
0xE6C8 0x09DC
0xE6C9 0x09A2
0xE6CA 0x09DD
0xE6CB 0x09A3
0xE6CC 0x09A4
0xE6CD 0x09A5
0xE6CE 0x09A6
0xE6CF 0x09A7
0xE6D0 0x09A8
0xE6D2 0x09AA
0xE6D3 0x09AB
0xE6D5 0x09AC
0xE6D6 0x09AD
0xE6D7 0x09AE
0xE6D8 0x09AF
0xE6D9 0x09DF
0xE6DA 0x09B0
0xE6DB 0x09F0
0xE6DC 0x09B2
0xE6DF 0x09F1
0xE6E0 0x09B6
0xE6E1 0x09B7
0xE6E2 0x09B8
0xE6E3 0x09B9
0xE6E4 0x09BC
0xE6E5 0x00A0
0xE6E6 0x09BE
0xE6E7 0x09BF
0xE6E8 0x09C0
0xE6E9 0x09C1
0xE6EA 0x09C2
0xE6EB 0x09C3
0xE6EC 0x09C4
0xE6ED 0x09E2
0xE6EE 0x09E3
0xE6F0 0x09C7
0xE6F1 0x09C8
0xE6F4 0x09CB
0xE6F5 0x09CC
0xE6F7 0x09CD
0xE6FA 0x09FA
0xE6FB 0x0964
0xE722 0x0A02
0xE725 0x0A05
0xE726 0x0A06
0xE727 0x0A07
0xE728 0x0A08
0xE729 0x0A09
0xE72A 0x0A0A
0xE72F 0x0A0F
0xE730 0x0A10
0xE733 0x0A13
0xE734 0x0A14
0xE735 0x0A15
0xE736 0x0A16
0xE737 0x0A17
0xE738 0x0A18
0xE739 0x0A19
0xE73A 0x0A1A
0xE73B 0x0A1B
0xE73C 0x0A1C
0xE73D 0x0A1D
0xE73E 0x0A1E
0xE73F 0x0A1F
0xE740 0x0A20
0xE741 0x0A21
0xE742 0x0A22
0xE743 0x0A23
0xE744 0x0A24
0xE745 0x0A25
0xE746 0x0A26
0xE747 0x0A27
0xE748 0x0A28
0xE74A 0x0A2A
0xE74B 0x0A2B
0xE74C 0x0A2C
0xE74D 0x0A2D
0xE74E 0x0A2E
0xE74F 0x0A2F
0xE750 0x0A30
0xE752 0x0A32
0xE753 0x0A33
0xE755 0x0A35
0xE756 0x0A36
0xE758 0x0A38
0xE759 0x0A39
0xE75C 0x0A3C
0xE75E 0x0A3E
0xE75F 0x0A3F
0xE760 0x0A40
0xE761 0x0A41
0xE762 0x0A42
0xE767 0x0A47
0xE768 0x0A48
0xE76B 0x0A4B
0xE76C 0x0A4C
0xE76D 0x0A4D
0xE779 0x0A59
0xE77A 0x0A5A
0xE77B 0x0A5B
0xE77C 0x0A5C
0xE77E 0x0A5E
0xE821 0x0E01
0xE822 0x0E02
0xE823 0x0E03
0xE824 0x0E04
0xE825 0x0E05
0xE826 0x0E06
0xE827 0x0E07
0xE828 0x0E08
0xE829 0x0E09
0xE82A 0x0E0A
0xE82B 0x0E0B
0xE82C 0x0E0C
0xE82D 0x0E0D
0xE82E 0x0E0E
0xE82F 0x0E0F
0xE830 0x0E10
0xE831 0x0E11
0xE832 0x0E12
0xE833 0x0E13
0xE834 0x0E14
0xE835 0x0E15
0xE836 0x0E16
0xE837 0x0E17
0xE838 0x0E18
0xE839 0x0E19
0xE83A 0x0E1A
0xE83B 0x0E1B
0xE83C 0x0E1C
0xE83D 0x0E1D
0xE83E 0x0E1E
0xE83F 0x0E1F
0xE840 0x0E20
0xE841 0x0E21
0xE842 0x0E22
0xE843 0x0E23
0xE844 0x0E24
0xE845 0x0E25
0xE846 0x0E26
0xE847 0x0E27
0xE848 0x0E28
0xE849 0x0E29
0xE84A 0x0E2A
0xE84B 0x0E2B
0xE84C 0x0E2C
0xE84D 0x0E2D
0xE84E 0x0E2E
0xE84F 0x0E2F
0xE850 0x0E30
0xE851 0x0E31
0xE852 0x0E32
0xE853 0x0E33
0xE854 0x0E34
0xE855 0x0E35
0xE856 0x0E36
0xE857 0x0E37
0xE858 0x0E38
0xE859 0x0E39
0xE85A 0x0E3A
0xE85F 0x0E3F
0xE860 0x0E40
0xE861 0x0E41
0xE862 0x0E42
0xE863 0x0E43
0xE864 0x0E44
0xE865 0x0E45
0xE866 0x0E46
0xE867 0x0E47
0xE868 0x0E48
0xE869 0x0E49
0xE86A 0x0E4A
0xE86B 0x0E4B
0xE86C 0x0E4C
0xE86D 0x0E4D
0xE86E 0x0E4E
0xE86F 0x0E4F
0xE870 0x0E50
0xE871 0x0E51
0xE872 0x0E52
0xE873 0x0E53
0xE874 0x0E54
0xE875 0x0E55
0xE876 0x0E56
0xE877 0x0E57
0xE878 0x0E58
0xE879 0x0E59
0xE87A 0x0E5A
0xE87B 0x0E5B
0xE8A1 0x0E81
0xE8A2 0x0E82
0xE8A4 0x0E84
0xE8A7 0x0E87
0xE8A8 0x0E88
0xE8AA 0x0E8A
0xE8AD 0x0E8D
0xE8B4 0x0E94
0xE8B5 0x0E95
0xE8B6 0x0E96
0xE8B7 0x0E97
0xE8B9 0x0E99
0xE8BA 0x0E9A
0xE8BB 0x0E9B
0xE8BC 0x0E9C
0xE8BD 0x0E9D
0xE8BE 0x0E9E
0xE8BF 0x0E9F
0xE8C1 0x0EA1
0xE8C2 0x0EA2
0xE8C3 0x0EA3
0xE8C5 0x0EA5
0xE8C7 0x0EA7
0xE8CA 0x0EAA
0xE8CB 0x0EAB
0xE8CD 0x0EAD
0xE8CE 0x0EAE
0xE8CF 0x0EAF
0xE8D0 0x0EB0
0xE8D1 0x0EB1
0xE8D2 0x0EB2
0xE8D3 0x0EB3
0xE8D4 0x0EB4
0xE8D5 0x0EB5
0xE8D6 0x0EB6
0xE8D7 0x0EB7
0xE8D8 0x0EB8
0xE8D9 0x0EB9
0xE8DB 0x0EBB
0xE8DC 0x0EBC
0xE8DD 0x0EBD
0xE8E0 0x0EC0
0xE8E1 0x0EC1
0xE8E2 0x0EC2
0xE8E3 0x0EC3
0xE8E4 0x0EC4
0xE8E5 0x0EBD
0xE8E6 0x0EC6
0xE8E8 0x0EC8
0xE8E9 0x0EC9
0xE8EA 0x0ECA
0xE8EB 0x0ECB
0xE8EC 0x0ECC
0xE8ED 0x0ECD
0xE8F0 0x0ED0
0xE8F1 0x0ED1
0xE8F2 0x0ED2
0xE8F3 0x0ED3
0xE8F4 0x0ED4
0xE8F5 0x0ED5
0xE8F6 0x0ED6
0xE8F7 0x0ED7
0xE8F8 0x0ED8
0xE8F9 0x0ED9
0xE8FC 0x0EDC
0xE8FD 0x0EDD
0xEB21 0x2119
0xEB22 0x210B
0xEB23 0x2110
0xEB24 0x224B
0xEB25 0x229C
0xEB26 0x2107
0xEB27 0x0332
0xEB28 0x203D
0xEB29 0x2318
0xEB2B 0x210C
0xEB2E 0x21C5
0xEB2F 0x21F5
0xEB30 0x21E2
0xEB31 0x2263
0xEB32 0x228D
0xEB33 0x2ABD
0xEB34 0x2A15
0xEB35 0x2A16
0xEB36 0x222F
0xEB37 0x2230
0xEB3B 0x25A3
0xEB3C 0x2043
0xEB3D 0x214C
0xEB3E 0x2696
0xEB3F 0x20A1
0xEB40 0x2588
0xEB41 0x2624
0xEB42 0x2108
0xEB44 0x262F
0xEB45 0x2639
0xEB46 0x267F
0xEB47 0x25AA
0xEB4B 0x2319
0xEB4C 0x25E4
0xEB4D 0x25E5
0xEB4E 0x25E2
0xEB4F 0x25E3
0xEB50 0x2155
0xEB51 0x2156
0xEB52 0x2157
0xEB53 0x2158
0xEB54 0x2159
0xEB55 0x215A
0xEB56 0x2669
0xEB59 0x222D
0xEB5A 0x25E6
0xEB5E 0x2133
0xEB5F 0x2315
0xEB66 0x2211
0xEB6B 0x25A0
0xEB6C 0x25B8
0xEB6D 0x25C2
0xEB6E 0x2022
0xEB6F 0x212F
0xEB71 0x2118
0xEB73 0x2122
0xEB74 0x2122
0xEB77 0x25A1
0xEB78 0x25AB
0xEB79 0x25E6
0xEB7A 0x22BB
0xEB7B 0x212D
0xEB7C 0x2128
0xEB7D 0x20A7
0xEBA6 0x25CC
0xEBA7 0x25AD
0xEBA8 0x25B1
0xEBAA 0x2120
0xEBAB 0x20D2
0xEBAC 0x20D3
0xEBAE 0x20D8
0xEBAF 0x20DA
0xEBB0 0x20D9
0xEBB1 0x20D4
0xEBB2 0x20D5
0xEBB3 0x2279
0xEBB4 0x2278
0xEBB7 0x2246
0xEBB8 0x22BC
0xEBB9 0x22BD
0xEBBB 0x220C
0xEBBC 0x210E
0xEBBE 0x2629
0xEBBF 0x2613
0xEBC1 0x2232
0xEBC2 0x2233
0xEBC3 0x2231
0xEBC4 0x22B7
0xEBC5 0x22B6
0xEBC6 0x223E
0xEBC7 0x223B
0xEBCB 0x21DD
0xEBCC 0x21DC
0xEBCD 0x2307
0xEBD0 0x2129
0xEBD1 0x216A
0xEBD2 0x216B
0xEBDF 0x25DE
0xEBE0 0x25DD
0xEBE1 0x25DF
0xEBE2 0x25DC
0xEC22 0x261B
0xEC23 0x261A
0xEC25 0x2702
0xEC26 0x2704
0xEC27 0x260E
0xEC28 0x2712
0xEC2A 0x2713
0xEC2B 0xFF0B
0xEC2E 0x2605
0xEC2F 0x2606
0xEC30 0x002A
0xEC40 0x0040
0xEC46 0x2718
0xEC4A 0x2704
0xEC4B 0x260F
0xEC4C 0x2711
0xEC4E 0x2705
0xEC50 0x0040
0xEC51 0x25D6
0xEC73 0x2795
0xEC77 0x261A
0xECB8 0x2460
0xECB9 0x2461
0xECBA 0x2462
0xECBB 0x2463
0xECBC 0x2464
0xECBD 0x2465
0xECBE 0x2466
0xECBF 0x2467
0xECC0 0x2468
0xECC1 0x2469
0xECC2 0x2780
0xECC3 0x2781
0xECC4 0x2782
0xECC5 0x2783
0xECC6 0x2784
0xECC7 0x2785
0xECC8 0x2786
0xECC9 0x2787
0xECCA 0x2788
0xECCB 0x2789
0xECCC 0x278A
0xECCD 0x278B
0xECCE 0x278C
0xECCF 0x278D
0xECD0 0x278E
0xECD1 0x278F
0xECD2 0x2790
0xECD3 0x2791
0xECD4 0x2792
0xECD5 0x2793
0xECE0 0x25CF
0xECE1 0x25D5
0xECE2 0x25D2
0xECE3 0x25D1
0xECE4 0x25D4
0xECE5 0x25CB
0xECF5 0x25D0
0xECF6 0x25D3
0xECF7 0x275D
0xECF8 0x275E
0xECF9 0x2758
0xED21 0x2701
0xED22 0x2702
0xED23 0x2703
0xED24 0x2704
0xED25 0x260E
0xED26 0x2706
0xED27 0x2707
0xED28 0x2708
0xED29 0x2709
0xED2A 0x261B
0xED2B 0x261E
0xED2C 0x270C
0xED2D 0x270D
0xED2E 0x270E
0xED2F 0x270F
0xED30 0x2710
0xED31 0x2711
0xED32 0x2712
0xED33 0x2714
0xED34 0x2715
0xED35 0x2716
0xED37 0x2718
0xED38 0x2719
0xED39 0x271A
0xED3A 0x271B
0xED3B 0x271C
0xED3C 0x271D
0xED3D 0x271E
0xED3E 0x271F
0xED3F 0x2721
0xED40 0x2722
0xED41 0x2723
0xED42 0x2724
0xED43 0x2725
0xED44 0x2726
0xED45 0x2727
0xED46 0x2729
0xED47 0x272A
0xED48 0x272B
0xED49 0x272C
0xED4A 0x272D
0xED4B 0x272E
0xED4C 0x272F
0xED4D 0x2730
0xED4E 0x2731
0xED4F 0x2732
0xED50 0x2733
0xED51 0x2734
0xED52 0x2735
0xED53 0x2736
0xED54 0x2737
0xED55 0x2738
0xED56 0x2739
0xED57 0x273A
0xED58 0x273B
0xED59 0x273C
0xED5A 0x273D
0xED5B 0x273E
0xED5C 0x273F
0xED5D 0x2740
0xED5E 0x2741
0xED5F 0x2742
0xED60 0x2743
0xED61 0x2744
0xED62 0x2745
0xED63 0x2746
0xED64 0x2747
0xED65 0x2748
0xED66 0x2749
0xED67 0x274A
0xED68 0x274B
0xED69 0x274D
0xED6A 0x274F
0xED6B 0x2750
0xED6C 0x2751
0xED6D 0x2752
0xED6E 0x2756
0xED6F 0x25D7
0xED70 0x2759
0xED71 0x275A
0xED72 0x2761
0xED73 0x2762
0xED74 0x2763
0xED75 0x2764
0xED76 0x2765
0xED77 0x2766
0xED78 0x2767
0xED79 0x2776
0xED7A 0x2777
0xED7B 0x2778
0xED7C 0x2779
0xED7D 0x277A
0xED7E 0x277B
0xEDA1 0x277C
0xEDA2 0x277D
0xEDA3 0x277E
0xEDA4 0x277F
0xEDA5 0x2794
0xEDA6 0x2798
0xEDA7 0x2799
0xEDA8 0x279A
0xEDA9 0x279B
0xEDAA 0x279C
0xEDAB 0x279D
0xEDAC 0x279E
0xEDAD 0x279F
0xEDAE 0x27A0
0xEDAF 0x27A2
0xEDB0 0x27A3
0xEDB1 0x27A4
0xEDB2 0x27A5
0xEDB3 0x27A6
0xEDB4 0x27A7
0xEDB5 0x27A8
0xEDB6 0x27A9
0xEDB7 0x27AA
0xEDB8 0x27AB
0xEDB9 0x27AC
0xEDBA 0x27AD
0xEDBB 0x27AE
0xEDBC 0x27AF
0xEDBD 0x27B1
0xEDBE 0x27B2
0xEDBF 0x27B3
0xEDC0 0x27B4
0xEDC1 0x27B5
0xEDC2 0x27B6
0xEDC3 0x27B7
0xEDC4 0x27B8
0xEDC5 0x27B9
0xEDC6 0x27BA
0xEDC7 0x27BB
0xEDC8 0x27BC
0xEDC9 0x27BD
0xEDCA 0x27BE
0xEDE3 0x275B
0xEDE4 0x275C
0xEE21 0x2004
0xEE22 0x2005
0xEE23 0x200A
0xEE24 0x2008
0xEE25 0x2027
0xEE26 0x230E
0xEE27 0x230F
0xEE28 0x230C
0xEE29 0x230D
0xEE2A 0x25AE
0xEE2B 0x2214
0xEE2C 0x066C
0xEE2D 0x2212
0xEE2E 0x066B
0xEE2F 0x210F
0xEE30 0x226C
0xEE31 0x2100
0xEE33 0x260F
0xEE34 0x2236
0xEE35 0x0021
0xEE36 0x22A6
0xEE37 0x232F
0xEE38 0x2330
0xEE39 0x01B5
0xEE3A 0x2302
0xEE3B 0x2238
0xEE3C 0x2216
0xEE3D 0x2259
0xEE3E 0x225A
0xEE3F 0x22C7
0xEE40 0x2106
0xEE41 0x25D8
0xEE42 0x224E
0xEE43 0x211B
0xEE44 0x2112
0xEE45 0x2206
0xEE46 0x2311
0xEE47 0x2038
0xEE48 0x2104
0xEE49 0x23E4
0xEE4A 0x25B1
0xEE4B 0x232D
0xEE4C 0x2312
0xEE4D 0x2313
0xEE4E 0x232E
0xEE4F 0x2316
0xEE50 0x21C4
0xEE51 0x21D5
0xEE52 0x228F
0xEE53 0x2290
0xEE54 0x0192
0xEE55 0x25D9
0xEE56 0x22C2
0xEE57 0x22C3
0xEE5D 0x231B
0xEE60 0x2591
0xEE61 0x2593
0xEE62 0x22D2
0xEE63 0x22D3
0xEE64 0x223A
0xEE67 0x2218
0xEE68 0x2242
0xEE69 0x2201
0xEE6A 0x2310
0xEE6B 0x2032
0xEE6C 0x2276
0xEE6D 0x2277
0xEE6E 0x2272
0xEE6F 0x2273
0xEE70 0x22A4
0xEE71 0x2204
0xEE72 0x2262
0xEE73 0x2308
0xEE74 0x230A
0xEE75 0x007C
0xEE76 0x2309
0xEE77 0x230B
0xEE78 0x224A
0xEE79 0x224F
0xEE7A 0x203C
0xEE7B 0x2035
0xEE7C 0x2223
0xEE7D 0x2217
0xEE7E 0x223C
0xEEA1 0x22BA
0xEEA2 0x2024
0xEEA3 0x2025
0xEEA4 0x2B95
0xEEA5 0x2B05
0xEEA6 0x2B06
0xEEA7 0x2B07
0xEEA8 0x21E8
0xEEA9 0x21E6
0xEEAA 0x21E7
0xEEAB 0x21E9
0xEEAC 0x2190
0xEEAD 0x2191
0xEEAE 0x2192
0xEEAF 0x2193
0xEEB0 0x25B6
0xEEB1 0x25C0
0xEEB2 0x25B7
0xEEB3 0x25C1
0xEEB4 0x22C5
0xEEB5 0x2195
0xEEB6 0x21A8
0xEEB7 0x2372
0xEEB8 0x2371
0xEEB9 0x2588
0xEEBA 0x2584
0xEEBB 0x2590
0xEEBC 0x258C
0xEEBD 0x2580
0xEEBE 0x25C4
0xEEBF 0x25BA
0xEEC0 0x236B
0xEEC1 0x2352
0xEEC2 0x234B
0xEEC3 0x233D
0xEEC4 0x2349
0xEEC5 0x235F
0xEEC6 0x235E
0xEEC7 0x2339
0xEEC8 0x233F
0xEEC9 0x2340
0xEECA 0x2305
0xEECB 0x2664
0xEECC 0x2665
0xEECD 0x2666
0xEECE 0x2667
0xEED0 0x234E
0xEED1 0x2355
0xEED2 0x235D
0xEED3 0x2336
0xEED4 0x233B
0xEED5 0x266B
0xEED6 0x22C9
0xEED7 0x22CA
0xEED8 0x22CB
0xEED9 0x22CC
0xEEDA 0x2306
0xEEDB 0x22BB
0xEEDC 0x2337
0xEEDD 0x221F
0xEEDE 0x25AC
0xEEDF 0x263B
0xEEE0 0x23AB
0xEEE1 0x23AA
0xEEE2 0x23AC
0xEEE3 0x23AD
0xEEE4 0x23A7
0xEEE5 0x23A9
0xEEE6 0x23A8
0xEEE7 0x23B0
0xEEE8 0x23B1
0xEEE9 0x22CF
0xEEEA 0x22CE
0xEEEB 0x22B4
0xEEEC 0x22B5
0xEEED 0x2320
0xEEEE 0x2321
0xEEEF 0x23AA
0xEEF0 0x2342
0xEEF2 0x21B6
0xEEF3 0x21B7
0xEEF4 0x21BA
0xEEF5 0x21BB
0xEEF6 0x21CB
0xEEF7 0x219A
0xEEF8 0x219B
0xEEF9 0x21AE
0xEEFA 0x21CD
0xEEFB 0x21CF
0xEEFC 0x21CE
0xEEFD 0x22CD
0xEEFE 0x2241
0xEF21 0x00A0
0xEF22 0x2011
0xEF23 0x00AD
0xEF24 0x2013
0xEF25 0x2014
0xEF26 0x2012
0xEF27 0x0027
0xEF28 0x201E
0xEF29 0x201C
0xEF2A 0x2039
0xEF2B 0x203A
0xEF2C 0x2000
0xEF2D 0x2001
0xEF2E 0x2007
0xEF2F 0x2009
0xEF30 0x2020
0xEF31 0x2021
0xEF32 0x2329
0xEF33 0x232A
0xEF34 0x261E
0xEF35 0x261C
0xEF36 0x22A2
0xEF37 0x22A3
0xEF38 0x22A8
0xEF39 0x2AE4
0xEF3A 0x3016
0xEF3B 0x3017
0xEF3C 0x2196
0xEF3D 0x2198
0xEF3E 0x2197
0xEF3F 0x2199
0xEF40 0x2105
0xEF41 0x2030
0xEF42 0x226A
0xEF43 0x226B
0xEF44 0x226E
0xEF45 0x226F
0xEF46 0x2223
0xEF47 0x2224
0xEF48 0x2225
0xEF49 0x2226
0xEF4A 0x2208
0xEF4B 0x2209
0xEF4C 0x220B
0xEF4D 0x21D0
0xEF4E 0x21D4
0xEF4F 0x21D2
0xEF50 0x21CC
0xEF51 0x21C6
0xEF52 0x2194
0xEF53 0x219D
0xEF56 0x2229
0xEF57 0x222A
0xEF58 0x2287
0xEF59 0x2286
0xEF5A 0x2283
0xEF5B 0x2282
0xEF5C 0x2289
0xEF5D 0x2288
0xEF5E 0x2285
0xEF5F 0x2284
0xEF60 0x2612
0xEF61 0x2205
0xEF62 0x2295
0xEF63 0x2296
0xEF64 0x2297
0xEF65 0x2298
0xEF66 0x2022
0xEF67 0x2218
0xEF68 0x210F
0xEF69 0x2113
0xEF6A 0x00AC
0xEF6B 0x00A6
0xEF6C 0x2220
0xEF6D 0x2221
0xEF6E 0x2237
0xEF6F 0x2235
0xEF70 0x22A5
0xEF71 0x221D
0xEF72 0x2261
0xEF73 0x2250
0xEF74 0x225F
0xEF75 0x222B
0xEF76 0x222E
0xEF77 0x2243
0xEF78 0x2245
0xEF79 0x2248
0xEF7A 0x2211
0xEF7B 0x220F
0xEF7C 0x221A
0xEF7D 0x2213
0xEF7E 0x2592
0xEFA1 0x20A2
0xEFA2 0x0192
0xEFA3 0x20A3
0xEFA4 0x20A7
0xEFA5 0x20A0
0xEFA6 0x0024
0xEFA7 0x2135
0xEFA8 0x2116
0xEFA9 0x211E
0xEFAA 0x2121
0xEFAB 0x0292
0xEFAC 0x2102
0xEFAD 0x2115
0xEFAE 0x211D
0xEFAF 0x2124
0xEFB0 0x2308
0xEFB1 0x2309
0xEFB2 0x230A
0xEFB3 0x230B
0xEFB4 0x2203
0xEFB5 0x2200
0xEFB6 0x22C0
0xEFB7 0x22C1
0xEFB8 0x220E
0xEFB9 0x2207
0xEFBA 0x2202
0xEFBB 0x2440
0xEFBC 0x2442
0xEFBD 0x2441
0xEFBE 0x23E6
0xEFBF 0x2017
0xEFC0 0x2312
0xEFC1 0x2160
0xEFC2 0x2161
0xEFC3 0x2162
0xEFC4 0x2163
0xEFC5 0x2164
0xEFC6 0x2165
0xEFC7 0x2166
0xEFC8 0x2167
0xEFC9 0x2168
0xEFCA 0x2169
0xEFCB 0x2660
